Entry_ID,InChIKey,SMILES,Solubility,Source,smiles_canon
4826,AUJXJFHANFIVKH-GQCTYLIASA-N,COC(=O)/C=C/C1CCC(C(C1)OC)O,-2.172379806,Data2,COC(=O)C=CC1CCC(O)C(OC)C1
4827,HJSFDYCHYVGVDC-UHFFFAOYSA-N,CC(NC(=O)OC1CCN(CC1)CCCC(=O)C1CCC(CC1)F)C,-3.635050194,Data2,CC(C)NC(=O)OC1CCN(CCCC(=O)C2CCC(F)CC2)CC1
4828,DDBLLZWYBUXMDY-UHFFFAOYSA-N,ClCC(=O)NC1NC2C(O1)CCC(C2)Cl,-3.265419034,Data2,O=C(CCl)NC1NC2CC(Cl)CCC2O1
4829,UKVLTPAGJIYSGN-UHFFFAOYSA-N,ClC1CCC(C(C1)Cl)C(CN1CNCC1)O,-3.257837397,Data2,OC(CN1CCNC1)C1CCC(Cl)CC1Cl
4830,QNZBHXVTDNAOEC-UHFFFAOYSA-N,CCC(C1CCCC2C1CCCC2)(C(=O)N)CCN1CCCCC1,-5.102931893,Data2,CCC(CCN1CCCCC1)(C(N)=O)C1CCCC2CCCCC21
4831,MDLAAYDRRZXJIF-UHFFFAOYSA-N,FC1CCC(CC1)C(C1CCC(CC1)F)CCCN1CCC(CC1)(O)C1CCC(C(C1)C(F)(F)F)Cl,-8.385256674,Data2,OC1(C2CCC(Cl)C(C(F)(F)F)C2)CCN(CCCC(C2CCC(F)CC2)C2CCC(F)CC2)CC1
4832,JFGILDJCNBOAGG-UHFFFAOYSA-N,CCC(=O)N1C2CCC1CN(C2)CCC(=O)C1CCCCC1,-2.796461597,Data2,CCC(=O)N1C2CCC1CN(CCC(=O)C1CCCCC1)C2
4833,MVHSJESGFPGIJJ-UHFFFAOYSA-N,CN1CC2CCC(C1)N2C(=O)C1CCCCC1[N+](=O)[O-],-2.325875495,Data2,CN1CC2CCC(C1)N2C(=O)C1CCCCC1[N+](=O)[O-]
4834,OETBURNRZVFMMY-UHFFFAOYSA-N,COC1CC(CC(C1OC)OC)C(=O)N(C(C)C)C(C)C,-3.110544134,Data2,COC1CC(C(=O)N(C(C)C)C(C)C)CC(OC)C1OC
4835,CDUYSGJRDZEJPK-UHFFFAOYSA-N,CC(=O)C1CCC(CC1)OC(C(=O)O)(C)C,-2.032955028,Data2,CC(=O)C1CCC(OC(C)(C)C(=O)O)CC1
4836,QKLVXOYMOLDCNG-UHFFFAOYSA-N,CCOC1CCCCC1N1C(=O)C2C(C1=O)C1OC2CC1,-1.215320251,Data2,CCOC1CCCCC1N1C(=O)C2C3CCC(O3)C2C1=O
4837,ARPYQKTVRGFPIS-UHFFFAOYSA-N,OC(=O)C(C1CCC2C(C1)NC(O2)C1CCC(CC1)F)C,-3.905033823,Data2,CC(C(=O)O)C1CCC2OC(C3CCC(F)CC3)NC2C1
4838,KWPNNZKRAQDVPZ-UHFFFAOYSA-N,S=C(NC1CCCCC1C)NC1CCCCC1C,-4.749897279,Data2,CC1CCCCC1NC(=S)NC1CCCCC1C
4839,ZKURGBYDCVNWKH-UHFFFAOYSA-N,O=C(N1C2CCC(CC2SC2C1CCC(C2)N(C)C)N(C)C)C1CCCCC1,-6.876196657,Data2,CN(C)C1CCC2C(C1)SC1CC(N(C)C)CCC1N2C(=O)C1CCCCC1
4840,DLGSOJOOYHWROO-WQLSENKSSA-N,NC(=S)N/N=C\1/C2CCCCC2N(C1=O)C,-3.007624316,Data2,CN1C(=O)C(=NNC(N)=S)C2CCCCC21
4841,KICUGLVMRAJYPD-UHFFFAOYSA-N,ClC1CCC(C(C1)Cl)C1(OC1(Cl)Cl)C(=O)N,-3.730297662,Data2,NC(=O)C1(C2CCC(Cl)CC2Cl)OC1(Cl)Cl
4842,CHDCOQRRIRGECX-UHFFFAOYSA-N,OS(=O)(=O)SCCNCCCCCCC1CCCCC1,-2.784854038,Data2,O=S(=O)(O)SCCNCCCCCCC1CCCCC1
4843,FZGZDDRZAZBANV-UHFFFAOYSA-N,OCC(COC1CCC(CC1)Br)O,-2.496876922,Data2,OCC(O)COC1CCC(Br)CC1
4844,JOLPMPPNHIACPD-ZZXKWVIFSA-N,OC(=O)/C=C/C1CCC(CC1)N,-0.982207335,Data2,NC1CCC(C=CC(=O)O)CC1
4845,GBYNWLIJDNPFRH-UHFFFAOYSA-N,NC1CCC(CC1)C(=O)NC1CCCCN1,-1.743407965,Data2,NC1CCC(C(=O)NC2CCCCN2)CC1
4846,OPQULRTWFOXNTE-UHFFFAOYSA-N,NC(=O)C1C2CCCCC2CCC2C1CCCN2,-2.434106206,Data2,NC(=O)C1C2CCCCC2CCC2NCCCC21
4847,RAPZEAPATHNIPO-UHFFFAOYSA-N,FC1CCC2C(C1)ONC2C1CCN(CC1)CCC1C(C)NC2N(C1=O)CCCC2,-5.279254326,Data2,CC1NC2CCCCN2C(=O)C1CCN1CCC(C2NOC3CC(F)CCC32)CC1
4848,KLSLAJCPPHOEAM-UHFFFAOYSA-N,CCN(CCOC(=O)COC1C(CCC(C1C(=O)OC)C)C(C)C)CC,-4.386760474,Data2,CCN(CC)CCOC(=O)COC1C(C(C)C)CCC(C)C1C(=O)OC
4849,JXCWCFNXJLYNDP-QXAKKESOSA-N,CC(=O)CN1CC[C@@]23[C@H]([C@H]1CC1C3CC(CC1)O)CCCC2,-2.442848348,Data2,CC(=O)CN1CCC23CCCCC2C1CC1CCC(O)CC13
4850,JWUCHKBSVLQQCO-MRXNPFEDSA-N,FC1CCC(CC1)[C@@](C1CCCCC1F)(CN1CNCN1)O,-3.3699999,Data2,OC(CN1CNCN1)(C1CCC(F)CC1)C1CCCCC1F
4851,XGXDBLPZUSKNSA-SCZZXKLOSA-N,C[C@@H]1C[C@@H](C(=O)N1C1CCCCC1)N,-1.083415882,Data2,CC1CC(N)C(=O)N1C1CCCCC1
4852,RSMPEQBSFXBQMJ-UHFFFAOYSA-N,CCCCOC1CCC(CC1)CC(=O)N,-2.506310194,Data2,CCCCOC1CCC(CC(N)=O)CC1
4853,DNEJXIPLCRHMSL-UHFFFAOYSA-N,ClC1CCC2C(C1)N(C(=O)CC(=N2)N)C1CCCCC1,-2.225508425,Data2,NC1=NC2CCC(Cl)CC2N(C2CCCCC2)C(=O)C1
4854,BOOMHTFCWOJWFO-UHFFFAOYSA-N,OC(=O)C1NCCCC1N,-0.357802843,Data2,NC1CCCNC1C(=O)O
4855,DSVCXDBXXBVSEB-UHFFFAOYSA-N,CCOP(=O)(SC1CCC(CC1)[N+](=O)[O-])OCC,-3.472166375,Data2,CCOP(=O)(OCC)SC1CCC([N+](=O)[O-])CC1
4856,RMHWROMEMLMRSO-UHFFFAOYSA-N,BrCCN(C1CCC(CC1)OC(=O)C1CCCCC1CC)CCBr,-7.582645756,Data2,CCC1CCCCC1C(=O)OC1CCC(N(CCBr)CCBr)CC1
4857,CTHUKFGHEPDDJE-UHFFFAOYSA-N,CCCCC1C(C)[NH]C(=S)[NH]C1=O,-2.366848077,Data2,CCCCC1C(=O)NC(=S)NC1C
4858,FYOZSKRVTISLHE-UHFFFAOYSA-N,CCOC(=O)C1CC2C(OC1=O)CCC1C2CCCC1,-3.528201759,Data2,CCOC(=O)C1CC2C(CCC3CCCCC32)OC1=O
4859,CGRCGRBHNKRILW-JQIJEIRASA-N,O=C1O/C(=C\2/C(=O)OC3C2CCCC3)/C(=C1C1CCCCC1)O,-1.765949423,Data2,O=C1OC(=C2C(=O)OC3CCCCC23)C(O)=C1C1CCCCC1
4860,GEYZYDGDYWJOGO-UHFFFAOYSA-N,COC1CC2C(CC1OC)CCN(C2CCC1CCCCC1[N+](=O)[O-])C,-4.629239045,Data2,COC1CC2CCN(C)C(CCC3CCCCC3[N+](=O)[O-])C2CC1OC
4861,GVOUFPWUYJWQSK-UHFFFAOYSA-N,CC(=O)OC1CCC(CC1)C(=C1CCCCC1)C1CCC(CC1)OC(=O)C,-6.624209658,Data2,CC(=O)OC1CCC(C(=C2CCCCC2)C2CCC(OC(C)=O)CC2)CC1
4862,RWOCMBGJVOHSLJ-UHFFFAOYSA-N,FC1CCC(CC1)CC(=O)C1CC(C)C(C(C1)C(=O)O)O,-4.463731805,Data2,CC1CC(C(=O)CC2CCC(F)CC2)CC(C(=O)O)C1O
4863,ZHPKYOHYUWTINN-UHFFFAOYSA-N,CCC1(CCC(=O)NC1=O)C1CCC(CC1)[N+](=O)[O-],-2.832153049,Data2,CCC1(C2CCC([N+](=O)[O-])CC2)CCC(=O)NC1=O
4864,ZGLVYSGVOOIUBG-UHFFFAOYSA-N,ClC1CCC(C(C1)Cl)CN(S(=O)(=O)N)C,-2.771966868,Data2,CN(CC1CCC(Cl)CC1Cl)S(N)(=O)=O
4865,YYRYCTNXXHOENE-UHFFFAOYSA-N,O=C1C2CCCCC2C(=O)C1(CN1CCOCC1)C1CCCCC1,-2.062032342,Data2,O=C1C2CCCCC2C(=O)C1(CN1CCOCC1)C1CCCCC1
4866,ZVXBAHLOGZCFTP-UHFFFAOYSA-N,CCOC(=O)COC1CCC2C(C1)OC(CC2=O)C1CCCCC1,-4.709311741,Data2,CCOC(=O)COC1CCC2C(=O)CC(C3CCCCC3)OC2C1
4867,RDUHXGIIUDVSHR-UHFFFAOYSA-N,CCCCNCC(C1CCC(CC1)O)O,-0.284117508,Data2,CCCCNCC(O)C1CCC(O)CC1
4868,CSGBRIWXMBIKEM-UHFFFAOYSA-N,CCOC1CC(CCC1O)C(=O)N(CC)CC,-2.251444267,Data2,CCOC1CC(C(=O)N(CC)CC)CCC1O
4869,FEWVYFMOKCOJNJ-UHFFFAOYSA-N,NC1CCC(CC1)C(=O)NC1CC(C)CC(N1)C,-2.881487279,Data2,CC1CC(C)NC(NC(=O)C2CCC(N)CC2)C1
4870,KQPCUJSGFVRMQT-UHFFFAOYSA-N,NC(=O)C(C1CCCC2C1CCCC2)(CCN1CCOCC1)C,-3.103793976,Data2,CC(CCN1CCOCC1)(C(N)=O)C1CCCC2CCCCC21
4871,IUGDILGOLSSKNE-UHFFFAOYSA-N,ClC(C(C1CCC(CC1)O)C1CCC(CC1)O)(Cl)Cl,-4.817919689,Data2,OC1CCC(C(C2CCC(O)CC2)C(Cl)(Cl)Cl)CC1
4872,MFYJYJNQWAXDNP-UKTHLTGXSA-N,O=C(C1CCC(CC1)[N+](=O)[O-])/C=N/N1CCOCC1,-1.663737204,Data2,O=C(C=NN1CCOCC1)C1CCC([N+](=O)[O-])CC1
4873,LVISWIXSNZQRHA-UHFFFAOYSA-N,CC(NCC(C1CCCC(C1)O)O)C,0.370247767,Data2,CC(C)NCC(O)C1CCCC(O)C1
4874,RXPRRQLKFXBCSJ-GIVPXCGWSA-N,COC(=O)[C@@]1(O)C[C@]2(CC)CCCN3[C@@H]2C2N1C1CCCCC1C2CC3,-4.834220309,Data2,CCC12CCCN3CCC4C5CCCCC5N(C4C31)C(O)(C(=O)OC)C2
4875,VSOOBQALJVLTBH-UHFFFAOYSA-N,COC(=O)C1CCCCC1S(=O)(=O)N,-0.779369761,Data2,COC(=O)C1CCCCC1S(N)(=O)=O
4876,AABQVBFXZKSBOW-UHFFFAOYSA-N,CCOC(=O)C1C(C)CCC(C1OCC(=O)OCCN1CCCCC1)C(C)C,-5.318582792,Data2,CCOC(=O)C1C(C)CCC(C(C)C)C1OCC(=O)OCCN1CCCCC1
4877,IYCHDNQCHLMLJZ-UHFFFAOYSA-N,ONC(=O)C1CCCNC1,0.28132846,Data2,O=C(NO)C1CCCNC1
4878,GJXXUHGUCBUXSL-UHFFFAOYSA-N,NC1CCC2C(C1)[NH]C(=O)O2,-1.631180588,Data2,NC1CCC2OC(=O)NC2C1
4879,NIHRMUCHYZKKDX-UHFFFAOYSA-N,OC(CN1CCN(CC1)C1CCCCC1Cl)COC1CCCCC1C(=O)C,-3.388431885,Data2,CC(=O)C1CCCCC1OCC(O)CN1CCN(C2CCCCC2Cl)CC1
4880,XGVJWXAYKUHDOO-DANNLKNASA-N,O[C@H]1C=C2CCN3[C@H]2[C@@H]([C@@H]1O)C1CC2OCOC2CC1C3,-2.613074174,Data2,OC1C=C2CCN3CC4CC5OCOC5CC4C(C1O)C23
4881,KRRMOOMFGMSJHJ-UHFFFAOYSA-N,ClCCN(C1CCC(CC1)OC(=O)C1CCCCC1C)CCCl,-6.261299857,Data2,CC1CCCCC1C(=O)OC1CCC(N(CCCl)CCCl)CC1
4882,BPBYGUGIURNKEG-UHFFFAOYSA-N,O=C1NC(=O)C2(N1)C1CCCCC1CCC1C2CCCC1,-5.024574623,Data2,O=C1NC(=O)C2(N1)C1CCCCC1CCC1CCCCC12
4883,CWPGNVFCJOPXFB-UHFFFAOYSA-N,CC(=CCC1=C(O)C2C(C(=O)C1=O)CCCC2)C,-4.124235422,Data2,CC(C)=CCC1=C(O)C2CCCCC2C(=O)C1=O
4884,CUQCMXFWIMOWRP-UHFFFAOYSA-N,N/C(=N\C1CCCCC1)/N=C(N)N,-1.432979339,Data2,NC(N)=NC(N)=NC1CCCCC1
4885,BJYONXICRMQIJO-UHFFFAOYSA-N,OC(=O)CC1CCC2C(C1)NC(S2)C1CCCCN1,-2.638764086,Data2,O=C(O)CC1CCC2SC(C3CCCCN3)NC2C1
4886,POVITWJTUUJBNK-UHFFFAOYSA-N,C=CC(=O)NC1CCC(CC1)O,-0.924854526,Data2,C=CC(=O)NC1CCC(O)CC1
4887,UYXCSOAMZMOWRY-UHFFFAOYSA-N,O=C1NS(=O)(=O)CC2C1CCCC2,-1.249601528,Data2,O=C1NS(=O)(=O)CC2CCCCC12
4888,DCKXNKRUGUYEPS-UHFFFAOYSA-N,ClCCN(C1CCC(CC1)OC(=O)C1CCCCC1)CCCl,-5.690990336,Data2,O=C(OC1CCC(N(CCCl)CCCl)CC1)C1CCCCC1
4889,YDSDEBIZUNNPOB-UHFFFAOYSA-N,CCC(=O)N(C1(CCN(CC1)CCC1CCCCC1)C(=O)OC)C1CCCCC1,-4.971781436,Data2,CCC(=O)N(C1CCCCC1)C1(C(=O)OC)CCN(CCC2CCCCC2)CC1
4890,VJKVHUZOVAWKEB-UHFFFAOYSA-N,CCC1=C(CCC(C1C)C(=O)O)C1CCC(CC1)OC,-5.454243744,Data2,CCC1=C(C2CCC(OC)CC2)CCC(C(=O)O)C1C
4891,SZMWFUBOZRDQPO-UHFFFAOYSA-N,CN1C2NC([NH]C2C(=O)N(C1=O)C)C1CC1,-1.621069788,Data2,CN1C(=O)C2NC(C3CC3)NC2N(C)C1=O
4892,KPSPULPPMWHXGE-UHFFFAOYSA-N,NC1CCCC(C1)C(=O)NC1CCCCC1,-2.26994694,Data2,NC1CCCC(C(=O)NC2CCCCC2)C1
4893,MPQHRPVQJUEINF-UHFFFAOYSA-N,COC1CCC2C(C1)C(N)C1C(N2)CCCC1,-4.067456399,Data2,COC1CCC2NC3CCCCC3C(N)C2C1
4894,NTOIBZJBOAYNRO-UHFFFAOYSA-N,CCOC1CCC(CC1)COCC(CO)O,-1.818072373,Data2,CCOC1CCC(COCC(O)CO)CC1
4895,RUCYUEOPKJWVRX-UHFFFAOYSA-N,CC1CCC(C(C1)Cl)C1(OC1Cl)C(=O)N,-3.05865023,Data2,CC1CCC(C2(C(N)=O)OC2Cl)C(Cl)C1
4896,WURBVZBTWMNKQT-ZDUSSCGKSA-N,O=C(C(C)(C)C)[C@@H](N1NCNC1)OC1CCC(CC1)Cl,-3.6099999,Data2,CC(C)(C)C(=O)C(OC1CCC(Cl)CC1)N1CNCN1
4897,MKXWZVYEVYAFOZ-UHFFFAOYSA-N,O=C(COC1C(CCC(C1C(=O)OC(C)C)C)C(C)C)OCCN1CCCCC1,-5.776798648,Data2,CC(C)OC(=O)C1C(C)CCC(C(C)C)C1OCC(=O)OCCN1CCCCC1
4898,PDOLRXVBUWVQQX-UHFFFAOYSA-N,COC(=O)C1C(C)CCC(C1OCC(=O)NCCN(C)C)C(C)C,-3.846561797,Data2,COC(=O)C1C(C)CCC(C(C)C)C1OCC(=O)NCCN(C)C
4899,GWQUZVAKPOUIRG-UHFFFAOYSA-N,BrCCN(C1CCC(CC1)OC(=O)C1CCCC(C1)OC)CCBr,-6.778685457,Data2,COC1CCCC(C(=O)OC2CCC(N(CCBr)CCBr)CC2)C1
4900,MMKOENPMBPNDHX-UHFFFAOYSA-N,[O-][N+](=O)C1NCC(N1C)CCO,-0.837192807,Data2,CN1C(CCO)CNC1[N+](=O)[O-]
4901,GEXJJXJFZFVTFV-UHFFFAOYSA-N,COC(=O)C(CCC1NC2C(S1)NC(S2)CCC(C(=O)OC)(C)C)(C)C,-6.41862398,Data2,COC(=O)C(C)(C)CCC1NC2SC(CCC(C)(C)C(=O)OC)NC2S1
4902,PZABEXWNZYLYEY-UHFFFAOYSA-N,CCN(CCOCCCOC(=O)C1CCC(CC1)N)CC,-2.220957149,Data2,CCN(CC)CCOCCCOC(=O)C1CCC(N)CC1
4903,BUYJXXRXCHMFDZ-UHFFFAOYSA-N,COC1CC2SC3CCC(CC3N(C2CC1O)CCCN(C)C)Cl,-5.847829821,Data2,COC1CC2SC3CCC(Cl)CC3N(CCCN(C)C)C2CC1O
4904,KXWBJMRKTBNVNY-UHFFFAOYSA-N,ONC(=O)CC1CCC(CC1)CC(C)C,-2.703758856,Data2,CC(C)CC1CCC(CC(=O)NO)CC1
4905,IUQRFVREMWMGPS-UHFFFAOYSA-N,CCCCNC1=CC(=O)C2C(C1=O)CCCN2,-1.374118863,Data2,CCCCNC1=CC(=O)C2NCCCC2C1=O
4906,NMWQEPCLNXHPDX-UHFFFAOYSA-N,CC(C1NNC(S1)NS(=O)(=O)C1CCCCC1)(C)C,-4.094203661,Data2,CC(C)(C)C1NNC(NS(=O)(=O)C2CCCCC2)S1
4907,VBEZUCAXMREMFB-UHFFFAOYSA-N,O=C(N(C)C)COC1C2CCCCC2CCC2C1CCCC2,-5.505653091,Data2,CN(C)C(=O)COC1C2CCCCC2CCC2CCCCC21
4908,DTVJXCOMJLLMAK-UHFFFAOYSA-N,O=C(N1C2CCCCC2SC2C1NCCC2)OCCOCCN1CCCCC1,-6.429800113,Data2,O=C(OCCOCCN1CCCCC1)N1C2CCCCC2SC2CCCNC21
4909,CAJIGINSTLKQMM-UHFFFAOYSA-N,CCCOC1CC(N)CCC1C(=O)OCCN(CC)CC,-2.942591138,Data2,CCCOC1CC(N)CCC1C(=O)OCCN(CC)CC
4910,NPDBEUDAYBQLHV-UHFFFAOYSA-N,CC1[NH]NC(C(=O)C1)N1CCOCC1,-1.183318788,Data2,CC1CC(=O)C(N2CCOCC2)NN1
4911,UEYYGXZIKYKIMT-UHFFFAOYSA-N,OCC(COC1C(Cl)CC(CC1Cl)Cl)O,-3.56574228,Data2,OCC(O)COC1C(Cl)CC(Cl)CC1Cl
4912,ZZGMTCKULVMTDB-UHFFFAOYSA-N,OC(C(N(C(=O)C)C)C)C1CCCCC1,-1.219632699,Data2,CC(=O)N(C)C(C)C(O)C1CCCCC1
4913,JJJJNMZRKHIJBC-UHFFFAOYSA-N,C1CCC(CC1)C(C1CCCCC1)CCN1CCN(CC1)C1CCCNN1,-4.537442507,Data2,C1CCC(C(CCN2CCN(C3CCCNN3)CC2)C2CCCCC2)CC1
4914,PPLORUTUJXLHEI-UHFFFAOYSA-N,OCCNC(=O)C1CCCCC1OCC=C,-1.803315813,Data2,C=CCOC1CCCCC1C(=O)NCCO
4915,YFEPHJVWLFGWKH-CQSZACIVSA-N,COC1CC2C(CC1OC)C1C[C@H]3CCCN3CC1C1C2C(OC)C(OC)CC1,-5.719691027,Data2,COC1CC2C3CC4CCCN4CC3C3CCC(OC)C(OC)C3C2CC1OC
4916,YTCSKUDULFDUDD-UHFFFAOYSA-N,NCCCN1C2CCC(CC2SC2C1CC(Cl)CC2)O,-5.659497421,Data2,NCCCN1C2CCC(O)CC2SC2CCC(Cl)CC21
4917,PCUVRILJYXQWBX-UHFFFAOYSA-N,C#CCN1C(=O)C2CCCCC2CS1(=O)=O,-1.885821128,Data2,C#CCN1C(=O)C2CCCCC2CS1(=O)=O
4918,TZLVOSZIPXICJI-UHFFFAOYSA-N,ClCCN(C1CCC(CC1)OC(=O)C1C(C)CCCC1C)CCCl,-6.829816298,Data2,CC1CCCC(C)C1C(=O)OC1CCC(N(CCCl)CCCl)CC1
4919,FSASIHFSFGAIJM-UHFFFAOYSA-N,NC1NCN(C2C1NCN2)C,-0.480972941,Data2,CN1CNC(N)C2NCNC21
4920,QJNSVIYGOVNUCN-UHFFFAOYSA-N,O=C1CCCC2C(N1CC1=NCCN1)CCCC2,-2.352736203,Data2,O=C1CCCC2CCCCC2N1CC1=NCCN1
4921,DRCKREXMVGWWIE-UHFFFAOYSA-N,O=C(C1CCC(CC1)[N+](=O)[O-])NC1CCCNC1,-2.97776289,Data2,O=C(NC1CCCNC1)C1CCC([N+](=O)[O-])CC1
4922,FOMASEJNMWIVAC-XDJHFCHBSA-N,CNC(=O)O/N=C/1\C2CCCCC2CCC2C1CCCN2,-4.869409293,Data2,CNC(=O)ON=C1C2CCCCC2CCC2NCCCC12
4923,BAMSHZXIILXXOZ-UHFFFAOYSA-N,OCC(C1CCCCC1)(C1CCCCC1)COC(=O)NCC,-3.7342692,Data2,CCNC(=O)OCC(CO)(C1CCCCC1)C1CCCCC1
4924,HWYDUXWJTPHYRD-UHFFFAOYSA-N,ClC1CCC(CC1)C1NC2C(O1)CCC(C2)C(C1N[NH]NN1)C,-8.143676616,Data2,CC(C1CCC2OC(C3CCC(Cl)CC3)NC2C1)C1NNNN1
4925,CAANODYIPBBLNZ-UHFFFAOYSA-N,OC(=O)COC1CCC(C(C1Cl)Cl)CC1CCCS1,-5.124728824,Data2,O=C(O)COC1CCC(CC2CCCS2)C(Cl)C1Cl
4926,UKOJVGHJIMUQHH-UHFFFAOYSA-N,ClCCN1C(C)CNC1[N+](=O)[O-],-2.439616821,Data2,CC1CNC([N+](=O)[O-])N1CCCl
4927,RMQKPRRJSKFBRU-UHFFFAOYSA-N,CCOC(=O)C(C1CCCCC1)(C(=O)NCCN(CC)CC)CC,-3.854005531,Data2,CCOC(=O)C(CC)(C(=O)NCCN(CC)CC)C1CCCCC1
4928,HLNXBLMILSOABY-CMDGGOBGSA-N,OCC(NC(=O)/C=C/C1CCCCC1)(C)C,-1.812090244,Data2,CC(C)(CO)NC(=O)C=CC1CCCCC1
4929,LPGDEHBASRKTDG-UHFFFAOYSA-N,O=C1C2CCCCC2N(C1=O)C(=O)C,-1.917016782,Data2,CC(=O)N1C(=O)C(=O)C2CCCCC21
4930,GASFPZMOLAWCDO-UHFFFAOYSA-N,NC1CCC(CC1)C(=O)N(C1NCCCC1C)C,-2.884235987,Data2,CC1CCCNC1N(C)C(=O)C1CCC(N)CC1
4931,WQDLJCDVQLHYOK-UHFFFAOYSA-N,OC(=O)C(C1CCC2C(C1)NC(O2)C1CC(Cl)CC(C1)Cl)C,-5.206410084,Data2,CC(C(=O)O)C1CCC2OC(C3CC(Cl)CC(Cl)C3)NC2C1
4932,ITIONVBQFUNVJV-UHFFFAOYSA-N,CCN1C(=O)C2C(C1NC1CCC(CC1)OCCN1CCCCC1)CCCC2,-3.859222531,Data2,CCN1C(=O)C2CCCCC2C1NC1CCC(OCCN2CCCCC2)CC1
4933,MUKSMBAVCDPKRC-UHFFFAOYSA-N,CC1CCC2C(C1)OC1NCC(CC1C(=O)N2C)N,-3.04,Data2,CC1CCC2C(C1)OC1NCC(N)CC1C(=O)N2C
4934,ZNRUHYACSYSCBU-UHFFFAOYSA-N,COC1CC(CC(C1OC)OC)C(=O)N1CCCC2C1CCCC2,-4.118852797,Data2,COC1CC(C(=O)N2CCCC3CCCCC32)CC(OC)C1OC
4935,DVVILHAVIZXVQQ-UHFFFAOYSA-N,CC1N(C)C(=O)N(C(=O)C1I)C1CCCCC1,-2.640992008,Data2,CC1C(I)C(=O)N(C2CCCCC2)C(=O)N1C
4936,VNDAPXAHSWGLCJ-SOFGYWHQSA-N,[O-][N+](=O)/C(=C/C1CNC(N1C)[N+](=O)[O-])/CCCC,-3.493032072,Data2,CCCCC(=CC1CNC([N+](=O)[O-])N1C)[N+](=O)[O-]
4937,IBHICZHJJGSIKX-UHFFFAOYSA-N,COC(=O)C1C(C)CCC(C1OCC(=O)OCCN(C)C)C(C)C,-3.343474229,Data2,COC(=O)C1C(C)CCC(C(C)C)C1OCC(=O)OCCN(C)C
4938,XURNBUIOYGQEST-UHFFFAOYSA-N,O=C1NC(=O)C2(N1)C1CCCCC1CCCC1C2CCCC1,-5.546284263,Data2,O=C1NC(=O)C2(N1)C1CCCCC1CCCC1CCCCC12
4939,HYSSJKYEXPISGA-UHFFFAOYSA-N,ClCCN(C1CCC(CC1)OC(=O)C1CCC(CC1)OC)CCCl,-5.978436508,Data2,COC1CCC(C(=O)OC2CCC(N(CCCl)CCCl)CC2)CC1
4940,PMMVHZSWDJDSQU-UHFFFAOYSA-N,CCC(=O)N1OCC2C(C1)CCC(C2)[N+](=O)[O-],-2.774539046,Data2,CCC(=O)N1CC2CCC([N+](=O)[O-])CC2CO1
4941,OWMJKFSJIQIFBC-APSNUPSMSA-N,CC(CN(CC(=O)N/N=C\C1CCC(O1)[N+](=O)[O-])CC(C)C)C,-4.068575653,Data2,CC(C)CN(CC(=O)NN=CC1CCC([N+](=O)[O-])O1)CC(C)C
4942,ABGJIKXMJUSARA-UHFFFAOYSA-N,OCCN1C(CC)CNC1[N+](=O)[O-],-1.359116097,Data2,CCC1CNC([N+](=O)[O-])N1CCO
4943,NTJJPDBWQWPWKN-UHFFFAOYSA-N,CC(=O)NC1OC(C(N1)C)C,-1.208448709,Data2,CC(=O)NC1NC(C)C(C)O1
4944,VWNWVCJGUMZDIU-UHFFFAOYSA-N,CC(N(C)C)CN1C2CC(CCC2SC2C1CCCC2)S(=O)(=O)N(C)C,-5.180828772,Data2,CC(CN1C2CCCCC2SC2CCC(S(=O)(=O)N(C)C)CC21)N(C)C
4945,IYTZFCYXBYJPPR-UHFFFAOYSA-N,N#CCN1C(C)NCC1[N+](=O)[O-],-1.008286602,Data2,CC1NCC([N+](=O)[O-])N1CC#N
4946,TUZIOXPOHMWNKY-UHFFFAOYSA-N,CCCC1(CCN(C1)CCC1CCC(CC1)OC(=O)C)C1CCCC(C1)OC(=O)C,-5.384394775,Data2,CCCC1(C2CCCC(OC(C)=O)C2)CCN(CCC2CCC(OC(C)=O)CC2)C1
4947,OZWKMVRBQXNZKK-UHFFFAOYSA-N,OC(=O)C1CCN2C1CCC2C(=O)C1CCCCC1,-3.259993195,Data2,O=C(O)C1CCN2C(C(=O)C3CCCCC3)CCC12
4948,IHHSSHCBRVYGJX-UHFFFAOYSA-N,COC1CCC2C(C1)C(N)C1C(N2)CC(CC1)Cl,-4.867497689,Data2,COC1CCC2NC3CC(Cl)CCC3C(N)C2C1
4949,RNAGZQQIHXIDQH-UHFFFAOYSA-N,CN1CCC(CC1)(C(=O)C)C1CCCC(C1)O,-1.172035563,Data2,CC(=O)C1(C2CCCC(O)C2)CCN(C)CC1
4950,BEHGHYQVNYVAMD-UHFFFAOYSA-N,NC(=O)C(C1CCCC2C1CCCC2)(CCN1CCCCC1)CCN1CCCCC1,-6.191935004,Data2,NC(=O)C(CCN1CCCCC1)(CCN1CCCCC1)C1CCCC2CCCCC21
4951,MFKMOLJNQHPVHC-UHFFFAOYSA-N,OCC(COCC1CCC(CC1)OC)O,-1.29745369,Data2,COC1CCC(COCC(O)CO)CC1
4952,SWMGZHSQTIHKNA-UHFFFAOYSA-N,ClCCN(C1CC(CCC1C)C(=O)N1CCOCC1)CCCl,-3.900661581,Data2,CC1CCC(C(=O)N2CCOCC2)CC1N(CCCl)CCCl
