,smiles_canon,Solubility,occurence
7600,CC12CC(O)C3C4CCC(=O)C=C4CCC3C1CCC2=O,-2.56124869,1.0
7601,CCc1ccc(N2CC(C)Cn3c2nc2c3c(=O)n(Cc3ccc(F)cc3)c(=O)n2C)cc1,-4.027554522,1.0
7602,Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1,-5.010574921,1.0
7603,C=CC(=O)OCCCOCC(C)(C)COCCCOC(=O)C=C,-3.049541611,1.0
7604,COc1ccc(C(O)CC(O)c2ccc(C(C)(C)C)cc2)cc1,-3.837598936,1.0
7605,OB(O)c1ccc2cc(O)ccc2c1,-2.240709375,1.0
7606,O=C1CCCCCCCCCCCC(=O)OCCO1,-4.261693573,1.0
7607,COc1ccc(CC(C#N)C(=O)O)cc1OC,-1.800968231,1.0
7608,CC(=O)OCCOc1ccc(C(C)(C)c2ccc(OCCOC(C)=O)cc2)cc1,-8.058502594,1.0
7609,CCO[Si](CCCSSCCC[Si](OCC)(OCC)OCC)(OCC)OCC,-5.676527357,1.0
7610,CCOC(=O)C1=CC2OC(C)(C)OC2C(OS(C)(=O)=O)C1,-3.058475916,1.0
7611,CNS(=O)(=O)c1cc(OC)c(N)cc1C,-2.576928649,1.0
7612,O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,-1.518904191,1.0
7613,O=S(=O)(O)CCCN1CCOCC1,0.45579745,1.0
7614,COP(=O)(N=C1SCCS1)OC,-2.402228319,1.0
7615,O=C1CCCCCN1C(=O)NCCCCCCNC(=O)N1CCCCCC1=O,-3.906397354,1.0
7616,O=C(Cc1ccccc1)NN=C1CCCCC1,-5.4080684,1.0
7617,c1cc(OCC2CO2)cc(N(CC2CO2)CC2CO2)c1,-2.19256025,1.0
7618,COc1cc(NC(=O)c2cc3ccccc3cc2O)c(OC)cc1Cl,-5.062269782,1.0
7619,C(OCC1CO1)C(COCC1CO1)OCC1CO1,-0.353998998,1.0
7620,COc1ccccc1NC(=O)C(N=Nc1ccc(Cl)cc1[N+](=O)[O-])C(C)=O,-7.306377576,1.0
7621,C=CC(=O)OCC(CC)(COC(=O)C=C)COC(=O)C=C,-2.772790081,1.0
7622,CCOC(=O)CNC(=O)c1ccccc1O,-4.394506159,1.0
7623,CC(C)(O)C(=O)c1ccc(Cc2ccc(C(=O)C(C)(C)O)cc2)cc1,-4.536377576,1.0
7624,O=C(O)CCCCCCCCCCCCCCC(=O)O,-4.749589256,1.0
7625,COc1ccc(C=C2N=C(c3ccc(C4=NC(=Cc5ccc(OC)cc5)C(=O)O4)cc3)OC2=O)cc1,-6.983570973,1.0
7626,COCc1cnc(C(=O)O)c(C(=O)O)c1,-0.806126095,1.0
7627,CCCCCCOC(=O)CC(CC(=O)OCCCCCC)(OC(=O)CCC)C(=O)OCCCCCC,-5.926222814,1.0
7628,O=C(O)c1cccc2cccc(-c3cccc4cccc(C(=O)O)c34)c12,-2.23344059,1.0
7629,Nc1cccc2ccc(OCC(=O)O)cc12,-6.637937402,1.0
7630,C=C(C)Oc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,-4.688379735,1.0
7631,N=C1N=C(N)c2ccccc21,-0.662170049,1.0
7632,O=C(O)c1cc(Nc2ccccc2)c(C(=O)O)cc1Nc1ccccc1,-4.98572254,1.0
7634,CCOP(C)(=O)SCCN(C)c1ccc(OC)cc1,-5.976801895,1.0
7635,COc1cc(NS(=O)(=O)c2ccccc2)c2c(c1N)C(=O)c1ccccc1C2=O,-2.35584279,1.0
7636,COc1cc(OC)c(NC(=O)c2cc3ccccc3cc2O)cc1Cl,-5.377540216,1.0
7637,O=C(O)c1ccc2c(c1)C(=O)OC2=O,-0.896199931,1.0
7638,C=C1CC2C3C(O)C4OC45CC(OC(=O)C(C)(C)C)CCC5(C)C3CCC2(C)C1=O,-3.655885984,1.0
7639,CCO[Si](=O)O,-3.80420499,1.0
7640,O=S(=O)(Nc1ccc(O)cc1)c1ccccc1,-2.493604069,1.0
7642,BrC1CC(Br)CC(Br)CC(Br)CC(Br)CC(Br)C1,-6.990426982,1.0
7643,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC)cc4)CC3)cc2)c1=O,-5.860406644,1.0
7644,CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(O)C#CCO,-3.526060404,1.0
7645,CCCCCC=CCC(CC(=O)O)C(=O)O,-2.404239813,1.0
7647,O=P(CCl)(Sc1ccc(Cl)cc1)N(CCCl)CCCl,-0.291627428,1.0
7648,N#Cc1ccc(N=C(N)N)cc1,-1.85049985,1.0
7649,COc1ccc(C)cc1C(CC(=O)O)c1ccccc1,-4.279601723,1.0
7650,O=C(c1ccccc1)c1ccc(O)c(O)c1O,-3.345108956,1.0
7651,CN1CC(C(=O)O)C=C2c3cccc4[nH]cc(c34)CC21,-3.002133044,1.0
7652,CCCCCCCCCCCC(=O)N(C)CC(=O)O,-2.734638239,1.0
7653,C=CC(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(C#N)cc2)cc1,-7.951381679,1.0
7654,O=C(CCc1ccc(O)cc1)Nc1ccccc1C(=O)O,-3.383417938,1.0
7655,CC(C)Oc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,-4.171435386,1.0
7656,CC(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1,-4.086558906,1.0
7657,CC(C)(C)C(=O)OC1CCC2(C)C(=CC(O)C3C2CCC2(C)C(=O)CC(OC(=O)C(C)(C)C)C32)C1,-5.211888202,1.0
7658,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,-0.1078257,1.0
7660,O=C1NC(=O)c2ccc3c4ccc5c6c(ccc(c7ccc1c2c73)c64)C(=O)NC5=O,-7.591458634,1.0
7661,CCCCN(CCCC)c1ccc2c(c1)Oc1cc(C)c(Nc3ccccc3)cc1C21OC(=O)c2ccccc21,-7.404247912,1.0
7662,CC12CCC(OC(=O)N(CCCl)CCCl)CC1CCC1C2CCC2(C)C(OC(=O)N(CCCl)CCCl)CCC12,-8.08230567,1.0
7663,COc1cc(NS(=O)(=O)c2ccc(C)cc2)c2c(c1N)C(=O)c1ccccc1C2=O,-5.112562443,1.0
7664,N#Cc1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F,-3.1823005,1.0
7665,CC1=C(C(=O)O)N2C(=O)C(N)C2SC1,-3.045340413,1.0
7666,CC(CC(C)C)=NNC(=O)c1cc2ccccc2cc1O,-4.813382792,1.0
7667,CCOP(=O)(Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)OCC,-4.40585974,1.0
7668,Cc1ccc(Cl)cc1NC(=O)c1cc2ccccc2cc1O,-5.238557778,1.0
7669,COc1cc([N+](=O)[O-])ccc1N=NC(C(C)=O)C(=O)Nc1ccccc1OC,-7.706182387,1.0
7670,Cc1ccc(S(=O)(=O)c2ccc(O)c(O)c2)cc1,-3.503011512,1.0
7671,O=C(O)CC(=O)CC(=O)O,0.542921744,1.0
7672,CCN(CCOc1ccc(C2CCCCC2)cc1)c1ccc(C=C(C#N)C#N)c(C)c1,-8.386131609,1.0
7673,CCCCCCC(O)CCCCCCCCCCC(=O)NCCO,-4.621481325,1.0
7674,COc1ccc(C(=O)O)cc1[N+](=O)[O-],-2.661321717,1.0
7675,O=[N+]([O-])c1ccc(N=Nc2c(O)ccc3ccccc23)c([N+](=O)[O-])c1,-7.729934232,1.0
7676,Cc1ccccc1NC(=O)c1cc2ccccc2c(N=Nc2ccc(Cl)cc2[N+](=O)[O-])c1O,-7.563213265,1.0
7677,Cc1ccc(S(=O)(=O)Nc2ccc(Nc3ccccc3)cc2)cc1,-6.450279138,1.0
7678,Cc1ccc(S(=O)(=O)NCCCCCC(=O)O)cc1,-2.954329877,1.0
7679,Cc1nccn1CCc1nc(N)nc(N)n1,-1.727095007,1.0
7680,CCCCC(CC)C(=O)OCCOCCOCCOCCOC(=O)C(CC)CCCC,-5.608548594,1.0
7681,CC1=CC(=O)N(Cc2cccc(CN3C(=O)C=C(C)C3=O)c2)C1=O,-3.901399944,1.0
7682,O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,-5.998008059,1.0
7683,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,-2.882183887,1.0
7684,O=C(Nc1ccccc1)c1cc2ccccc2c(N=Nc2cc(Cl)ccc2Cl)c1O,-7.90738787,1.0
7685,O=C(O)CCC(=O)C(=O)O,0.614875911,1.0
7686,C=CC(=O)OCCOc1ccc(C(C)(C)c2ccc(OCCOC(=O)C=C)cc2)cc1,-5.999481194,1.0
7687,N=C(N)SCCC(=O)O,-1.091244825,1.0
7688,O=C1NC(=O)C(c2ccc(O)cc2)N1,-2.173104468,1.0
7689,O=c1c2cc(Cl)ccc2[nH]c2cc3c(=O)c4cc(Cl)ccc4[nH]c3cc12,-7.419804485,1.0
7690,NP(N)(=O)Oc1ccccc1,-1.487651132,1.0
7691,CC(C)(C)OC(=O)NC(C(=O)O)C12CC3CC(CC(O)(C3)C1)C2,-1.945161195,1.0
7692,Cn1cc(C(=O)O)c(C(F)F)n1,-0.643754604,1.0
7693,CCCCCCCCCCCC(=O)OCC(O)C(O)C(O)C(O)CO,-4.224212296,1.0
7694,O=C1CCCCCN1C(=O)Nc1ccc(Cc2ccc(NC(=O)N3CCCCCC3=O)cc2)cc1,-7.76325871,1.0
7695,COc1cc(C=CC(=O)O)cc(OC)c1OC,-2.830471288,1.0
7696,CC1=NN(c2ccc(S(=O)(=O)O)cc2)C(=O)C1,-1.692628341,1.0
7697,CCOc1cc(NC(=O)c2ccccc2)c(OCC)cc1N,-2.405755172,1.0
7698,COc1cc([N+](=O)[O-])ccc1N=NC(C(C)=O)C(=O)Nc1cc(Cl)ccc1OC,-7.465722012,1.0
7699,OCC1OC(OCC=Cc2ccccc2)C(O)C(O)C1O,-5.517517576,1.0
7700,CC(C)c1ccc(C(=CCC(N)C(=O)O)c2ccc(F)cc2F)cc1,-4.307858575,1.0
7701,Nc1cc(S(N)(=O)=O)ccc1Cl,-6.036474453,1.0
7702,NNC(=O)NN,0.414565303,1.0
7703,N#Cc1cccc(NC(=O)COc2cccc(Cl)c2)c1,-4.457442841,1.0
7704,O=C(O)C(=O)C(O)C(O)C(O)CO,0.237316739,1.0
7705,CC1=NN(c2cccc(S(=O)(=O)O)c2)C(=O)C1,-1.771809587,1.0
7706,CCN(CCNS(C)(=O)=O)c1ccc(N)c(C)c1,-1.831512726,1.0
7707,CCC(CO)(CO)C(=O)O,0.516802682,1.0
7708,CC12CCC3C(C4CC4C4(O)CC(O)CCC34C)C1C1CC1C2(O)C#CCO,-2.4600447,1.0
7709,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(O)cc4)CC3)cc2)c1=O,-4.828518204,1.0
7710,CC1=NN(c2cccc(S(=O)(=O)O)c2)C(=N)C1,-1.138774844,1.0
7711,O=c1c2ccccc2[nH]c2cc3c(=O)c4ccccc4[nH]c3cc12,-7.481772305,1.0
7712,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O,-6.198754293,1.0
7713,O=C(OCC1CO1)c1ccc(C(=O)OCC2CO2)c(C(=O)OCC2CO2)c1,-2.762258593,1.0
7714,Nc1ccc(-c2ccc(N)c3c2C(=O)c2ccccc2C3=O)c2c1C(=O)c1ccccc1C2=O,-7.249878407,1.0
7715,CCOC(=O)CCN(C(=O)c1ccc(NC)c(N)c1)c1ccccn1,-2.316256844,1.0
7716,CCOC(=O)C(=Cc1ccc(C=C(C(=O)OCC)C(=O)OCC)cc1)C(=O)OCC,-5.621635892,1.0
7717,Cc1ccccc1N=C(N)N=C(N)N,-1.842235141,1.0
7718,CC(C)C(=O)Nc1nc(-c2ccc(O)cc2O)cs1,-4.145699453,1.0
7719,CCOC(=O)C(C)(C)c1ccc(C(=O)CCCN2CCC(CC(O)(c3ccccc3)c3ccccc3)CC2)cc1,-4.927602111,1.0
7720,CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F,-5.919863622,1.0
7721,Cc1ccc(N2C(=O)c3cccc4c(N)ccc(c34)C2=O)c(C)c1,-4.891653611,1.0
7722,C=CC(=O)NCNC(=O)C=C,-0.655240423,1.0
7723,Cc1cc([N+](=O)[O-])ccc1N=Nc1c(O)c(C(=O)Nc2ccccc2C)cc2ccccc12,-7.981146079,1.0
7724,COc1ccc(N2CCN(c3ccc(-n4cn[nH]c4=O)cc3)CC2)cc1,-6.488905804,1.0
7725,CCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1C(=O)O,-1.507779701,1.0
7726,Cc1cc(=O)oc2cc(OCC(=O)Nc3nncs3)ccc12,-4.401124984,1.0
7727,C=CC(=O)OCC(CC)(COCC(CC)(COC(=O)C=C)COC(=O)C=C)COC(=O)C=C,-4.49278571,1.0
7728,CCCCCCCCCCCCCCCCCCNC(=O)C=CC(=O)O,-4.794488992,1.0
7729,CC(C)n1c(C=CC(O)CC(O)CC(=O)OC(C)(C)C)c(-c2ccc(F)cc2)c2ccccc21,-6.624532298,1.0
7730,CCOC(=O)OCCOc1cc(O)c2c(c1N)C(=O)c1ccccc1C2=O,-9.219530498,1.0
7731,CCCCn1c(O)c(C#N)c(C)c(N=Nc2ccc(C(=O)OCc3ccccc3)cc2)c1=O,-7.267660524,1.0
7732,C=C(C)C(=O)OCCOC(=O)CCC(=O)O,-0.706710803,1.0
7733,CCCc1nc(C)c2c(=O)nc(-c3ccccc3OCC)[nH]n12,-4.655821061,1.0
7734,CCCCCCCC(=O)c1ccc(O)c(C(=O)O)c1,-3.948936102,1.0
7735,CCCCC(=O)OCC(=O)C1C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C,-6.487218248,1.0
7736,CNS(=O)(=O)c1cc(OC)c(N)cc1OC,-3.651067513,1.0
7737,CC(C)CCCCCC(=O)NCCCCCC(=O)O,-2.752367006,1.0
7738,NCCCCCCNC(=O)O,-0.09529501,1.0
7739,O=S(=O)(O)c1ccc2nc(-c3ccccc3)[nH]c2c1,-3.400789177,1.0
7740,CCOC(=O)c1nn(-c2ccc(OC)cc2)c2c1CCN(c1ccc([N+](=O)[O-])cc1)C2=O,-6.61871853,1.0
7741,CC(=O)OCC1OC(Sc2cccc3ccccc23)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,-4.013966651,1.0
7742,CC(=O)C(N=Nc1ccc(C)cc1[N+](=O)[O-])C(=O)Nc1ccccc1,-7.417966835,1.0
7743,O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,-2.357013679,1.0
7744,COC(=O)C1=C(C(=O)OC)C2C(C)=CC(C)=CN2C(C(=O)OC)=C1C(=O)OC,-2.260237425,1.0
7745,O=C(Nc1cccc([N+](=O)[O-])c1)c1cc2ccccc2cc1O,-6.643865342,1.0
7746,Nc1ccc(N)c(S(=O)(=O)O)c1,-1.672561474,1.0
7747,CN(C)C(=O)Nc1ccc(Cc2ccc(NC(=O)N(C)C)cc2)cc1,-3.878807912,1.0
7748,Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,-0.742062088,1.0
7749,O=C(Nc1ccccc1)Nc1ccccc1NS(=O)(=O)c1ccccc1,-4.57839295,1.0
7750,Cc1ccc2nc(-c3ccc(N)cc3)sc2c1S(=O)(=O)O,-4.332479671,1.0
7751,Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,-3.511881612,1.0
7752,NCCc1ccc(S(N)(=O)=O)cc1,-1.11125167,1.0
7753,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1cccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)c1,-5.738072234,1.0
7754,O=Cc1cc(O)c(O)c([N+](=O)[O-])c1,-1.937836757,1.0
7755,O=C1c2cc(O)cc(O)c2C(=O)c2c1cc1c(c2O)C2CCOC2O1,-5.327727417,1.0
7756,COCC(NC(C)=O)C(=O)NCc1ccccc1,-0.918448354,1.0
7757,O=C1CCCCCN1C(=O)c1cccc(C(=O)N2CCCCCC2=O)c1,-3.958344489,1.0
7758,NC(=O)c1ccc(NC(=O)c2ccc([N+](=O)[O-])cc2)cc1,-4.936724807,1.0
7759,CC(=O)OCCCNC(=O)C(OC(C)=O)C(C)(C)COC(C)=O,-0.056413646,1.0
7760,CC(CNC=C1C=CC=CC1=O)NC=C1C=CC=CC1=O,-3.172020963,1.0
7761,O=c1nc([N+](=O)[O-])[nH][nH]1,-0.878624652,1.0
7762,O=C(O)c1ccccc1-c1c2cc(Br)c(=O)c(Br)c-2oc2c(Br)c(O)c(Br)cc12,-0.692810925,1.0
7763,CC(C)(C)OC(=O)NC(C(=O)N1C(C#N)CC2CC21)C12CC3CC(CC(O)(C3)C1)C2,-2.682057286,1.0
7764,CCS(=O)c1c(C#N)nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c1N,-4.635221412,1.0
7765,Cc1cc(OC(=O)c2ccc(O)cc2)ccc1OC(=O)c1ccc(O)cc1,-7.017455259,1.0
7766,CC(=O)OCC(CCn1cnc2c(Cl)nc(N)nc21)COC(C)=O,-2.93839804,1.0
7767,CC(=O)OCC(=O)C1C(C)CC2C3CC(F)C4=CC(=O)CCC4(C)C3C(O)CC21C,-6.172000323,1.0
7768,CC1(C)CC(NC(=O)c2cccc(C(=O)NC3CC(C)(C)NC(C)(C)C3)c2)CC(C)(C)N1,-3.503039193,1.0
7769,O=S(=O)(O)c1cccc2cc(Nc3ccccc3)cc(Nc3ccccc3)c12,-4.672493786,1.0
7770,CC1CC(NC(N)=O)NC(=O)N1,-1.531419396,1.0
7771,C=C(C)C(=O)OCCOC(=O)c1c(CC(O)CCl)cccc1C(=O)O,-2.805695217,1.0
7772,COc1cc(NC(=O)CC(C)=O)c(OC)cc1Cl,-2.979244619,1.0
7773,O=c1nc[nH][nH]1,-0.048938335,1.0
7774,O=C(O)c1ccc2cc(C(=O)O)ccc2c1,-7.857719972,1.0
7775,NP(N)(=O)Nc1ccccc1[N+](=O)[O-],-2.190464135,1.0
7776,O=C(O)c1ccc(-c2ccc(C(=O)O)cc2)cc1,-2.148700558,1.0
7777,CC(=O)ON=C(C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,-6.693765969,1.0
7778,CC(C)(C)C(CCC(=O)O)CC(=O)O,-1.616579242,1.0
7779,CCCCCCCCCCCCc1ccc(NN=c2ccc(=O)c(=NNc3ccc(CCCCCCCCCCCC)cc3)c2=O)cc1,-8.436015073,1.0
7780,O=c1n(CCO)c(=O)n(CCO)c(=O)n1CCO,0.340366328,1.0
7781,O=S(=O)(O)c1cc(O)c2ccc(Nc3ccccc3)cc2c1,-2.729428027,1.0
7782,CC(=O)Nc1ccc(NC(=O)c2cc3ccccc3cc2O)cc1,-5.250348156,1.0
7783,COc1ccc(C=C(C#N)C(=O)O)cc1OC,-1.655116089,1.0
7784,COC(=O)C(CCn1cnc2c(Cl)nc(N)nc21)C(=O)OC,-2.918694889,1.0
7785,OCCN(CCO)C(CO)(CO)CO,0.442704661,1.0
7786,CC(=O)Nc1ccc(N)c(S(=O)(=O)O)c1,-1.231843236,1.0
7787,COc1ccc(C(=O)Nc2ccc(C3=NNC(=O)CC3C)cc2N)cc1,-4.654931438,1.0
7788,Nc1ccc2c(O)cc(S(=O)(=O)O)cc2c1,-1.679873592,1.0
7789,CCCCOCCOCCOCCOC(=O)CCCC(=O)OCCOCCOCCOCCCC,-6.007447508,1.0
7790,O=c1n(CC(Br)CBr)c(=O)n(CC(Br)CBr)c(=O)n1CC(Br)CBr,-5.157536519,1.0
7791,O=C(OC(C(=O)O)C(OC(=O)c1ccccc1)C(=O)O)c1ccccc1,-2.049101436,1.0
7792,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(N)C2SC1,-2.648966875,1.0
7793,CC(C)c1nc(CCOC(N)=O)n(Cc2ccccc2N)c1Sc1cc(Cl)cc(Cl)c1,-5.203597792,1.0
7794,O=c1nc(-c2ccccc2)[nH]c(-c2ccccc2)n1,-5.493582466,1.0
7795,Nc1ccc(Nc2ccc(N)cc2S(=O)(=O)O)cc1,-2.792878636,1.0
7796,CC(C)C(=O)C(C(=O)Nc1ccccc1)C(C(=O)c1ccc(F)cc1)c1ccccc1,-6.140627588,1.0
7798,COC(=O)C1=C(C)NC(COCCN2C(=O)c3ccccc3C2=O)=C(C(=O)OC)C1c1ccccc1Cl,-4.489674562,1.0
7799,COc1cc(S(=O)(=O)Nc2ccccc2)c(OC)cc1N,-4.05768216,1.0
7800,CC(C)(C)c1ccc(Nc2ccc(Nc3ccc(C(C)(C)C)cc3)c3c2C(=O)c2c(O)ccc(O)c2C3=O)cc1,-8.652525534,1.0
7801,CCOc1ccccc1NC(=O)c1cc2ccccc2c(N=Nc2ccc(C(N)=O)cc2)c1O,-7.581971828,1.0
7802,Nc1ccc(C(=O)OCCCOC(=O)c2ccc(N)cc2)cc1,-4.895339934,1.0
7803,CC(=O)CC(=O)Nc1ccc2[nH]c(=O)[nH]c2c1,-2.522679296,1.0
7804,CP1(=O)OCC2(CO1)COP(C)(=O)OC2,0.234001527,1.0
7805,C=CC(=O)OCCCOCC(COCCCOC(=O)C=C)OCCCOC(=O)C=C,-2.552747688,1.0
7806,Nc1cc([N+](=O)[O-])cc(S(=O)(=O)O)c1O,-1.766194812,1.0
7807,O=c1c(-c2cccc(C(F)(F)F)c2)c([O-])[n+](Cc2cncnc2)c2ccccn12,-3.238529899,1.0
7808,CC(=O)Nc1ccc(S(=O)(=O)CCO)cc1,-2.085071056,1.0
7809,NC(=O)c1ccc(NC(=O)c2ccc(N)cc2)cc1,-4.915647612,1.0
7810,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CC(O)C2(O)C(=O)CO,-2.664548078,1.0
7811,CCOCCCNS(=O)(=O)c1ccc(Oc2cc(O)c3c(c2N)C(=O)c2ccccc2C3=O)cc1,-4.787463798,1.0
7812,CCOc1ncc(C)c2c1C(c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,-4.315500038,1.0
7813,Cc1ccc(S(=O)(=O)C(C#N)=CN2CC(=O)N=C2S)cc1,-3.529322267,1.0
7814,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1cc(C(F)(F)F)ccc1Cl,-5.968107015,1.0
7815,CC(=O)CC(=O)Nc1ccc(NC(=O)CC(C)=O)cc1,-2.924171469,1.0
7816,O=C(O)c1ccc2c3ccc4c5c(ccc(c6ccc(C(=O)O)c1c26)c53)C(=O)NC4=O,-2.498155686,1.0
7817,Nc1nc(N)nc(Nc2nc(N)nc(N)n2)n1,-3.982291175,1.0
7818,COCCOCCO[Si](CCCOCC1CO1)(OCCOCCOC)OCCOCCOC,-0.458991912,1.0
7819,O=C(O)c1cc(S(=O)(=O)O)ccc1O,0.655500623,1.0
7820,CCOc1ccc(Cc2cc(C3OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C3OC(C)=O)ccc2Cl)cc1,-7.711977886,1.0
7821,CC(=O)NCC(=O)NCCC(=O)O,-0.036533823,1.0
7822,O=C(Nc1cccc2c(=O)c3c(ccc4c5cc(NC(=O)c6ccccc6)c6c(=O)c7ccccc7c(=O)c6c5[nH]c43)c(=O)c12)c1ccccc1,-5.647161332,1.0
7823,COC(=O)c1ccc(C(=O)Nc2cc(Cl)ccc2Cl)cc1NN=C1C(=O)C(C(=O)Nc2ccccc2OC)=Cc2ccccc21,-8.175067812,1.0
7824,CCCCNC(=O)CCC(NC(=O)C(CC)CCCC)C(=O)NCCCC,-4.542455571,1.0
7825,Cc1ccc(C(=O)OCC2OC(n3cc(C)c(=O)[nH]c3=O)CC2OC(=O)c2ccc(C)cc2)cc1,-6.017124655,1.0
7826,COc1ccccc1N=NC(C(C)=O)C(=O)Nc1ccc2[nH]c(=O)[nH]c2c1,-7.630597435,1.0
7827,CC(=O)Nc1cc(S(=O)(=O)O)cc(N)c1O,-2.090324021,1.0
7828,COP(=O)(SCCNP(=O)(OC(C)C)OC(C)C)c1ccccc1,-2.049250427,1.0
7830,COc1ccc([N+](=O)[O-])cc1N=NC(C(C)=O)C(=O)Nc1ccccc1OC,-7.308242378,1.0
7831,CSCCC(NC(=O)CNC(=O)OCc1ccccc1)C(=O)O,-4.18955845,1.0
7832,Nc1ccc(Nc2ccc([N+](=O)[O-])cc2S(=O)(=O)O)cc1,-1.598279701,1.0
7833,CC(=O)C(N=Nc1ccc(Cl)cc1[N+](=O)[O-])C(=O)Nc1ccc2[nH]c(=O)[nH]c2c1,-7.47377873,1.0
7834,Cc1cc(C)cc(N2C(=O)c3ccc4c5ccc6c7c(ccc(c8ccc(c3c48)C2=O)c75)C(=O)N(c2cc(C)cc(C)c2)C6=O)c1,-8.631049594,1.0
7835,CCOc1ncc(C)c2c1C(c1ccc(C#N)cc1OC)C(C(=O)OCCC#N)=C(C)N2,-6.173588114,1.0
7836,Cc1cnc(C(=O)NCCc2ccc(S(N)(=O)=O)cc2)cn1,-4.236132661,1.0
7837,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCN(C(=O)OC(C)(C)C)CC4)cn3)nc2n1C1CCCC1,-6.337142587,1.0
7838,COP(=O)(CCC(=O)NCO)OC,1.578490468,1.0
7839,CC(=O)C(N=Nc1ccc(C(=O)O)cc1)C(=O)Nc1ccccc1,-4.132103794,1.0
7840,NS(=O)(=O)c1cccc2c(S(N)(=O)=O)cccc12,-4.082103339,1.0
7841,Cn1c(N)c(NC=O)c(=O)n(C)c1=O,-1.183118663,1.0
7842,O=S(=O)(O)CCN(CCO)CCO,0.590192718,1.0
7843,N#CCCN(CCc1ccccc1)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2C#N)cc1,-7.3056584,1.0
7844,CN(C)CCC[NH+]([O-])S(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.291539946,1.0
7845,NS(=O)(=O)c1ccc(NC(=S)Nc2ccc(F)cc2)cc1,-2.989940081,1.0
7846,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn(C(c3ccccc3)(c3ccccc3)c3ccccc3)n2)cc1,-6.461247842,1.0
7847,NNC(=O)CCCCC(=O)NN,-0.232453464,1.0
7848,NC(Cc1cc(I)c(Oc2ccc(O)cc2)c(I)c1)C(=O)O,-4.415951253,1.0
7849,CC1(COC(=O)C2CC2)C(OC(=O)C2CC2)CCC2(C)C1CC(O)C1(C)Oc3cc(-c4cccnc4)oc(=O)c3C(O)C21,-4.373873137,1.0
7850,Nc1ccc(OP(=S)(Oc2ccc(N)cc2)Oc2ccc(N)cc2)cc1,-5.309397383,1.0
7851,CC1=NN(c2ccccc2)C(=O)C1N=Nc1ccc(-c2ccc(N=NC3C(=O)N(c4ccccc4)N=C3C)c(Cl)c2)cc1Cl,-8.141623944,1.0
7852,Nc1cc(S(=O)(=O)O)ccc1S(=O)(=O)O,-1.812475244,1.0
7853,CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,-4.02871092,1.0
7854,CC(=O)C(N=Nc1ccc(-c2ccc(N=NC(C(C)=O)C(=O)Nc3ccccc3)c(Cl)c2)cc1Cl)C(=O)Nc1ccccc1,-9.196936571,1.0
7855,N#CCCN(CCC#N)c1ccc(N=Nc2c(Cl)cc([N+](=O)[O-])cc2Cl)cc1,-7.115194321,1.0
7856,CCCCCCCCC=CCCCCCCCC(=O)OB(O)OCC(O)CO,-4.602452091,1.0
7857,NNC(=O)c1cccc(C(=O)NN)c1,-1.676509368,1.0
