,C_ID,Name,InChIKey,SMILES,CAS,LogS
1141,C-1142,,IJTPQQVCKPZIMV-UHFFFAOYSA-N,OC(=O)CCC(=O)c1ccc(c(c1)Cl)C1CCCCC1,,-5.537372161
1142,C-1143,,IXBBCDAOBKUSMR-UHFFFAOYSA-N,CCC([NH2+]CCOC(=O)C1c2ccccc2c2c1cccc2)C.[Cl-],,-5.534587753
1143,C-1144,,GCUAMEPHMLSQKS-TWNLEINFSA-N,COc1ccc2c(c1)/C(=C/CCN(C)C)/c1c(S2)cccc1.Cl,,-5.532855505
1144,C-1145,,GCUAMEPHMLSQKS-ZTXYIFKNSA-N,COc1ccc2c(c1)/C(=C\CCN(C)C)/c1c(S2)cccc1.Cl,,-5.532855505
1145,C-1146,,NZHGWWWHIYHZNX-CSKARUKUSA-N,COc1cc(/C=C/C(=O)Nc2ccccc2C(=O)O)ccc1OC,,-5.531502799
1146,C-1147,,KSODCNQBMBVLAJ-FERBBOLQSA-M,ClCCN(c1cc(ccc1C)C(=O)N[C@H](C(=O)[O-])Cc1ccc(cc1)O)CCCl.[Na+],,-5.530458668
1147,C-1148,,SMDHCQAYESWHAE-UHFFFAOYSA-N,CCCCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])CC,,-5.5300002
1148,C-1149,,KAIFALFPMBMXPL-CHHCPSLASA-N,CN(C/C=C\1/c2ccccc2Sc2c1cc(Cl)cc2)C.Cl,,-5.524967799
1149,C-1150,,KAIFALFPMBMXPL-KJEVSKRMSA-N,CN(C/C=C/1\c2ccccc2Sc2c1cc(Cl)cc2)C.Cl,,-5.524967799
1150,C-1151,,YEZNLOUZAIOMLT-UHFFFAOYSA-N,OC(=O)c1ccccc1Nc1cccc(c1C)Cl,,-5.524438673
1151,C-1152,,JNUQEHHAXSHUMD-WVLIHFOGSA-M,CCCC(=O)Nc1c(I)cc(c(c1I)/C=C(/C(=O)[O-])\CC)I.[Na+],,-5.523092553
1152,C-1153,,IQHTWFLGOPQPHD-XJXJHPFJSA-M,C=CC1C[N+]2(CCC1C[C@@H]2[C@H](c1ccnc2c1cc(OC)cc2)O)C(C)C.[Cl-],,-5.518905351
1153,C-1154,,PWNAWGHHNQQCAK-UHFFFAOYSA-N,O=C(N1c2ccccc2Sc2c1cccc2)CCNC(C)(C)C.Cl,,-5.518413418
1154,C-1155,,DQPNQXUUCWOWCK-UHFFFAOYSA-N,CCOC(C(=O)N(CCN(CCc1ccccc1)C)C)(c1ccccc1)c1ccccc1.Cl,,-5.517075023
1155,C-1156,,RHILVRBEZGPKBY-UHFFFAOYSA-N,OC(=O)C(c1ccc2c(c1)nc(o2)c1ccc(cc1)I)C,,-5.515410161
1156,C-1157,,UCLGZUJDUNXHRN-UHFFFAOYSA-N,C1CCC2(CN1)c1ccccc1CCc1c2cccc1.Cl,,-5.514997007
1157,C-1158,,DZVPGIORVGSQMC-UHFFFAOYSA-N,COc1nc(c(c(c1Cl)OC)Cl)C(Cl)(Cl)Cl,,-5.512405523
1158,C-1159,,WMIAQXWVZFAYQL-UHFFFAOYSA-N,O=C1NC(=O)C(N1S(=O)(=O)c1ccccc1)(c1ccccc1)c1ccccc1,,-5.510975712
1159,C-1160,,RFCPBHVDIXXSGT-UHFFFAOYSA-N,OCCN1CC2CCC(C1)N2CCCN1c2ccccc2Sc2c1cccc2,,-5.510858027
1160,C-1161,,RGIKAFNNDOGWCB-UHFFFAOYSA-N,CCOC(=O)Cc1ccc2c(c1)nc(s2)c1ccc(cc1)OC,,-5.510754662
1161,C-1162,,HHJOQUFREITNNC-UHFFFAOYSA-N,COc1ccc(cc1)CN1CCc2c(C1)cccc2NC(=O)c1cc(OC)c(c(c1)OC)OC.Cl,,-5.510583306
1162,C-1163,,FJPQFRXOQNVROM-UUOKLVDSSA-N,[O-]C(=O)/C=C\C(=O)O.C[NH+](CCOC1C=CC2=C(Cc3c1cccc3)CCC=C2)C,,-5.510563997
1163,C-1164,,FNFPHNZQOKBKHN-GFLPKIQLSA-N,O=C(CC(C)(C)C)OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@@H](O)[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,,-5.5100002
1164,C-1165,,AFFLGGQVNFXPEV-UHFFFAOYSA-N,CCCCCCCCC=C,,-5.5100002
1165,C-1166,,POZRVZJJTULAOH-JLTYPPDJSA-N,C#C[C@@]1(O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=Cc3c(C[C@]12C)cno3,,-5.5100002
1166,C-1167,,XQCFHQBGMWUEMY-ZPUQHVIOSA-N,NC(=N/N=C(/C=C/c1ccc(o1)[N+](=O)[O-])\C=C\c1ccc(o1)[N+](=O)[O-])N,,-5.509762208
1167,C-1168,,PSGAAPLEWMOORI-PEINSRQWSA-N,O=C1CC[C@]2(C(=C1)[C@@H](C)C[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@]2(OC(=O)C)C(=O)C)C)C,,-5.508004219
1168,C-1169,,YCISZOVUHXIOFY-HKXOFBAYSA-N,CC(=O)O[C@@]1(CC[C@@H]2[C@]1(C)C[C@H](O)[C@]1([C@H]2C[C@H](C2=CC(=O)C(=C[C@]12C)Br)F)F)C(=O)COC(=O)C,,-5.506425851
1169,C-1170,,VBEZUCAXMREMFB-UHFFFAOYSA-N,O=C(N(C)C)COC1c2ccccc2CCc2c1cccc2,,-5.505653091
1170,C-1171,,LPWNZMIBFHMYMX-MONHGIHASA-N,OCCN1CCN(CC1)CC/C=C/1\c2ccccc2Sc2c1cc(Cl)cc2.Cl.Cl,,-5.50540759
1171,C-1172,,GUJKBBOGALTPCN-UHFFFAOYSA-N,O=C(CN1CCN(CC1)CC=C(CCC=C(C)C)C)NN=Cc1ccc(o1)[N+](=O)[O-],,-5.503395597
1172,C-1173,,CCDDAZAJRNNGBK-UHFFFAOYSA-N,COc1c(CNCC2CCC(CC2)CNCc2cccc(c2OC)OC)cccc1OC.Cl.Cl,,-5.502727126
1173,C-1174,,ZZHLYYDVIOPZBE-UHFFFAOYSA-N,CN(CC(CN1c2ccccc2Sc2c1cccc2)C)C,,-5.501048349
1174,C-1175,,ZBCOWAGFAVHZHK-UHFFFAOYSA-N,OC(=O)C(=O)[O-].C[NH+](CCCn1c2ccc(cc2c2c1cccc2)Cl)C,,-5.500606588
1175,C-1176,,VZWXXKDFACOXNT-UHFFFAOYSA-N,CCCOCCOC(=O)C1=C(C)NC(=C(C1c1cccc(c1)[N+](=O)[O-])C(=O)OCCOCCC)C,,-5.500354247
1176,C-1177,,HSTXHXGDIVZVPT-UHFFFAOYSA-N,C[S+](Cc1ccccc1)Cc1ccccc1.[O-][N+](=O)[O-],,-5.49782638
1177,C-1178,,MHPZZZZLAQGTHT-UHFFFAOYSA-N,OC(=O)CN(CC(=O)Nc1c(C)cc(c(c1C)Br)C)CC(=O)O,,-5.497005931
1178,C-1179,,WGZDVOJTOGXGTK-LVEZLNDCSA-N,CN1CCN(CC1)CC1COC2(O1)c1ccccc1CCc1c2cccc1.OC(=O)/C=C/C(=O)O.OC(=O)/C=C/C(=O)O,,-5.49695367
1179,C-1180,,ITJJTERMXJOUEE-UHFFFAOYSA-N,CCOC(=O)COc1cc(OCC(=O)OCC)c2c(c1)oc(cc2=O)c1ccccc1,,-5.496299666
1180,C-1181,,SLLVSPMAIZWWJN-WLHGVMLRSA-N,C1CCN(C1)CC1COC2(O1)c1ccccc1OCc1c2cccc1.OC(=O)/C=C/C(=O)O,,-5.49520067
1181,C-1182,,SVWFQLTYQIKJRN-UHFFFAOYSA-N,Clc1ccc2c(c1)C(=O)c1cccnc1CC2,,-5.494743105
1182,C-1183,,QNHULNOOWAGJSS-UHFFFAOYSA-N,CCN(CCOC(=O)C(c1cccc2c1cccc2)Cc1ccco1)CC,,-5.494669425
1183,C-1184,,FRFKVIFCSZBCCB-UHFFFAOYSA-N,Cc1nc(nc(n1)N1CCCCC1)N1CCCCC1,,-5.493498745
1184,C-1185,,ZJJXGWJIGJFDTL-UHFFFAOYSA-N,Cc1ncc(nc1)C(=O)NCCc1ccc(cc1)S(=O)(=O)NC(=O)NC1CCCCC1	,,-5.49
1185,C-1186,,VPVJXWSPNRIXTI-UHFFFAOYSA-N,Brc1ccc2c(c1)c(=O)n(c(n2)C)c1ccccc1,,-5.489944714
1186,C-1187,,KGWDUNBJIMUFAP-KVVVOXFISA-N,CCCCCCCC/C=C\CCCCCCCC(=O)O.NCCO,,-5.486774458
1187,C-1188,,FENPQSUAZFQQSO-UHFFFAOYSA-L,CC[N+]1(CCOCC[N+]2(CC)CCCCC2)CCCCC1.[Br-].[Br-],,-5.482194705
1188,C-1189,,XJIPTXOGXDLVDY-UHFFFAOYSA-N,CCCCCCOc1cccc(c1)NC(=O)OCC[NH+]1CCCCC1.[Cl-],,-5.481594973
1189,C-1190,,RTARBDNVQPTOHY-UHFFFAOYSA-N,CCCCOc1ccc(cc1C)CC(=O)N,,-5.481064037
1190,C-1191,,MFZCIDXOLLEMOO-UHFFFAOYSA-N,O=C(c1cccnc1)OC1C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C(C(C1OC(=O)c1cccnc1)OC(=O)c1cccnc1)OC(=O)c1cccnc1,,-5.479771301
1191,C-1192,,HICFFJZGXWEIHN-UHFFFAOYSA-N,CN(CCCN1c2cc(Cl)ccc2Sc2c1ccc(c2)O)C,,-5.479542888
1192,C-1193,,BTFSCJCNYHKTAH-UHFFFAOYSA-N,COc1cc2c(cc1OC)CC[NH+](C2CCCc1ccc(cc1)Cl)C.[Br-],,-5.476930163
1193,C-1194,,ZJRHNNNACBPWEB-UHFFFAOYSA-N,CN(CCOCCOC(=O)N1c2ccccc2Sc2c1cccc2)C.Cl,,-5.475928599
1194,C-1195,,BIFSHLDUWCDEME-WLHGVMLRSA-N,[O-]C(=O)/C=C/C(=O)O.COc1cc2C[NH+](CCCc3ccc(cc3)Cl)CCc2cc1OC,,-5.471460032
1195,C-1196,,YRKLNGSPBGWYKJ-TYMHPWAKSA-N,CCC(=CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2)CC.Br,,-5.471410518
1196,C-1197,,OFDYMSKSGFSLLM-UHFFFAOYSA-N,CCN(c1c(cc(c(c1[N+](=O)[O-])N)C(F)(F)F)[N+](=O)[O-])CC,,-5.4699998
1197,C-1198,,QXAITBQSYVNQDR-ZIOPAAQOSA-N,CN(/C=N/c1ccc(cc1C)C)/C=N/c1ccc(cc1C)C,,-5.4699998
1198,C-1199,,VUFOSBDICLTFMS-UHFFFAOYSA-M,CCCCCCCCCCCCCCCC[N+](CC)(C)C.[Br-],,-5.468805409
1199,C-1200,,LQLQDKBJAIILIQ-UHFFFAOYSA-N,CCCCOC(=O)c1ccc(cc1)C(=O)OCCCC,,-5.466864484
1200,C-1201,,KUDPDOZAPFSKPG-UHFFFAOYSA-N,CCCCCCCCCCCCCCCNCCSS(=O)(=O)O,,-5.465013216
1201,C-1202,,UDDCJZOJJDNAFF-UHFFFAOYSA-L,C[N+]1(CCCCCC[N+]2(C)CCCCC2)CCCCC1.[I-].[I-],,-5.462256321
1202,C-1203,,XRWZTKSYDDGGAQ-UHFFFAOYSA-N,CN1CCC2=C(C1CCc1ccc(cc1)Cl)CCCC2,,-5.46216878
1203,C-1204,,IKMPWMZBZSAONZ-UHFFFAOYSA-N,Clc1ccc2c(c1)C(=NCC(=S)N2CC(F)(F)F)c1ccccc1F,,-5.461347199
1204,C-1205,,BFCDFTHTSVTWOG-YLJYHZDGSA-N,CCCCCCCCN[C@@H]([C@H](c1ccc(cc1)SC(C)C)O)C,,-5.460172849
1205,C-1206,,YQWCIPIEEBVRNY-BRXBUPTESA-N,O[C@H]1C=C[C@H]2[C@@H]1[C@]1(Cl)C(=C([C@]2(C1(Cl)Cl)Cl)Cl)Cl,,-5.46
1206,C-1207,,XITQUSLLOSKDTB-UHFFFAOYSA-N,Clc1ccc(c(c1)Cl)Oc1ccc(cc1)[N+](=O)[O-],,-5.46
1207,C-1208,,DCOPUUMXTXDBNB-UHFFFAOYSA-N,OC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl	,,-5.46
1208,C-1209,,OGQDIIKRQRZXJH-UHFFFAOYSA-N,CNCCCC1c2ccccc2C=Cc2c1cccc2.Cl,,-5.459859141
1209,C-1210,,PFYTUXBMXIBUQI-UHFFFAOYSA-N,CN1CCN(CC1)CCCOC(=O)N1c2ccccc2Sc2c1nccc2,,-5.457789275
1210,C-1211,,GPXLMGHLHQJAGZ-JTDSTZFVSA-N,CCOc1ccc2c(c1C(=O)N[C@@H]1C(=O)N3[C@@H]1SC([C@@H]3C(=O)O)(C)C)cccc2,,-5.456131396
1211,C-1212,,BEZGENOGGHDVMM-UHFFFAOYSA-N,Cc1ccc(cc1)N(C(=O)c1ccccc1N(C(=O)CN1CCCCC1)C)C,,-5.455364717
1212,C-1213,,VJKVHUZOVAWKEB-UHFFFAOYSA-N,CCC1=C(CCC(C1C)C(=O)O)c1ccc(cc1)OC,,-5.454243744
1213,C-1214,,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CN1CCC(=C2c3ccccc3C=Cc3c2cccc3)CC1.Cl,,-5.453457838
1214,C-1215,,NCCJZRNBNATXBI-UHFFFAOYSA-N,CN(CCCC1(OC(c2c1cc(Cl)cc2)(C)C)c1ccccc1)C.Cl,,-5.449853078
1215,C-1216,,AKHXXQAIVSMYIS-UHFFFAOYSA-N,CCCCCC1Nc2cc(c(cc2S(=O)(=O)N1)S(=O)(=O)N)C(F)(F)F,,-5.448869728
1216,C-1217,,QFUYDAGNUJWBSM-UHFFFAOYSA-N,Ic1ccccc1c1ccccc1,,-5.448630354
1217,C-1218,,ACAOEWIACGUWHC-UHFFFAOYSA-N,CC[NH+](CCNC(=O)C1c2ccccc2c2c1cccc2)CC.[Cl-],,-5.447766676
1218,C-1219,,LIXTXPYJKYXISW-UHFFFAOYSA-N,OC(=O)C(CC(=O)O)(CC(=O)O)O.CN(CC1COC2(O1)c1ccccc1CCc1c2cccc1)C,,-5.447445626
1219,C-1220,,GPLGAQQQNWMVMM-MYAJQUOBSA-N,CN([C@H]1CC[C@]2(C(=CC[C@@H]3[C@@H]2CC[C@]24[C@H]3CC[C@@H]4[C@@H](N(C2)C)C)C1)C)C,,-5.446668706
1220,C-1221,,LTCPODHLAKFBTK-UHFFFAOYSA-N,Cc1ccc2c(c1)c(C)cc(n2)SCCCCCN1CSCC1.Cl.Cl,,-5.446606551
1221,C-1222,,LSUJEOLKHABULX-UHFFFAOYSA-N,N/C(=[NH+]/CCCC1CCCCC1)/CSSC/C(=[NH+]/CCCC1CCCCC1)/N.[Cl-].[Cl-],,-5.445805907
1222,C-1223,,YMUSDEONEHBNSI-UHFFFAOYSA-N,N/C(=[NH+]/CCC1CCCCCC1)/CSSC/C(=[NH+]/CCC1CCCCCC1)/N.[Cl-].[Cl-],,-5.445805907
1223,C-1224,,NQXRQSRTZHDMKI-UHFFFAOYSA-N,N/C(=[NH+]/CC1CCCCCCC1)/CSSC/C(=[NH+]/CC1CCCCCCC1)/N.[Cl-].[Cl-],,-5.445805907
1224,C-1225,,QPMDKXBBAVQDCB-UHFFFAOYSA-N,CS(=O)(=O)O.CS(=O)(=O)O.CN1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(cc2)S(=O)(=O)N(C)C,,-5.445548461
1225,C-1226,,ZDYPMKZEUSYJQI-LZYBPNLTSA-N,CN(CC/C=C\1/c2ccsc2CCc2c1cccc2)C,,-5.443850257
1226,C-1227,,CPFJLLXFNPCTDW-UHFFFAOYSA-N,CS(=O)(=O)O.CN1C2CCC1CC(C2)OC(c1ccccc1)c1ccccc1,,-5.443020357
1227,C-1228,,OVBPIULPVIDEAO-LBPRGKRZSA-N,OC(=O)CC[C@@H](C(=O)O)NC(=O)c1ccc(cc1)NCc1cnc2c(n1)c(=O)nc([nH]2)N,,-5.440716272
1228,C-1229,,PVEVXUMVNWSNIG-ZEIJNTJCSA-N,CCCC[C@H]1C(=O)O[C@H](C)[C@@H](C(=O)O[C@H]([C@H]1OC(=O)CC(C)C)C)NC(=O)c1cccc(c1O)NC=O,,-5.439795099
1229,C-1230,,PYCJDIVWRGIZJB-UHFFFAOYSA-N,C(NCc1ccccc1)CCC12CC3CC(C2)CC(C1)C3.Cl,,-5.436851443
1230,C-1231,,DDRGWEZDDZXEBZ-UHFFFAOYSA-N,CNCCCC12CC3CC(C1)CC(C2c1ccccc1)C3.Cl,,-5.436851443
1231,C-1232,,FQRHOOHLUYHMGG-BTJKTKAUSA-N,OC(=O)/C=C\C(=O)O.CN(CCCN1c2ccccc2Sc2c1cc(cc2)C(=O)C)C,,-5.436427703
1232,C-1233,,XJAVWLZVPIYJOX-VEIFNGETSA-N,Oc1c(O)ccc2c1c1cccc3c1[C@@H](C2)N(CCc1ccccc1)CC3.Cl,,-5.434030117
1233,C-1234,,AJGPJHWDEKEBDM-UHFFFAOYSA-N,CNCCCC1(OC(c2c1cccc2)(C)C)c1ccc(cc1)Cl.Cl,,-5.433533963
1234,C-1235,,NHTGQOXRZFUGJX-UHFFFAOYSA-N,Clc1c(Cl)c(Cl)c(c2c1nccn2)Cl,,-5.4299998
1235,C-1236,,OTEKOJQFKOIXMU-UHFFFAOYSA-N,ClC(c1ccc(cc1)C(Cl)(Cl)Cl)(Cl)Cl,,-5.426737631
1236,C-1237,,SRZOHCZNOHUVHY-UHFFFAOYSA-N,CCCCCC1CCCCN1CCCOC(=O)c1ccccc1,,-5.426159821
1237,C-1238,,RGPLEAOEZZZMJF-UHFFFAOYSA-N,c1ccc(cc1)CNCC1CCC(CC1)COCc1ccccc1.Cl,,-5.425893919
1238,C-1239,,KAERBVZTGPZZHW-UHFFFAOYSA-N,COc1ccc(cc1)Nc1cc(Cl)ccc1C(=O)O,,-5.418276286
1239,C-1240,,YLRCAHBRRAUPEB-BTJKTKAUSA-N,OC(=O)/C=C\C(=O)O.CCNCC1COC2(O1)c1ccccc1C=Cc1c2cccc1,,-5.417302507
1240,C-1241,,SYARWWXCNNFEHU-UHFFFAOYSA-N,O=C1NC(=O)C2(O1)c1ccccc1CCc1c2cccc1,,-5.416679399
1241,C-1242,,OEAROORILQLHRU-UHFFFAOYSA-N,COc1cc2c(cc1OC)CC[NH+](C2C(Cc1ccc(cc1)Cl)C)C.[Br-],,-5.416360793
1242,C-1243,,OPLUFIYYYJLGSI-UHFFFAOYSA-N,COc1cc2c(cc1OC)CC([NH+](C2CCc1ccc(cc1)Cl)C)C.[Br-],,-5.416360793
1243,C-1244,,RZELHTMTJHHEPE-UHFFFAOYSA-N,OC(=O)C(=O)[O-].Fc1ccc2c(c1)c1ccccc1n2CC[NH+]1CCCC1,,-5.41566897
1244,C-1245,,INOCOTXEWBJWKF-UHFFFAOYSA-N,COc1ccc(cc1OC)C(=O)Nc1cccc2c1CCN(C2)CCc1ccccc1,,-5.41551692
1245,C-1246,,ZXBLMXOUGVRCCH-BUHFOSPRSA-N,O=N/C(=C(\c1ccccc1)/NO)/c1ccccc1,,-5.413043506
1246,C-1247,,XVDWCNBDFUXCCB-UHFFFAOYSA-N,CNCCCC1(CC(c2c1cccc2)(C)C)c1ccccc1.Cl,,-5.41118813
1247,C-1248,,OBMLHUPNRURLOK-VHUAIRPZSA-N,O[C@@H]1CC[C@@H]2[C@@]1(C)CC[C@@H]1[C@H]2CC[C@@H]2[C@@]1(C)C[C@@H]1S[C@@H]1C2,,-5.4099998
1248,C-1249,,HODDWHIBEKCKAV-WHQQXFAUSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CC(=O)c1ccccc1.Cl,,-5.409489161
1249,C-1250,,FNDMLHFDPXQFNX-BTJKTKAUSA-N,CN1CCN(CC1)C1Cc2ccccc2Sc2c1cccc2F.OC(=O)/C=C\C(=O)O,,-5.407343034
1250,C-1251,,BWPIARFWQZKAIA-UHFFFAOYSA-N,CNCCCC1c2ccccc2C=Cc2c1cccc2,,-5.40355605
1251,C-1252,,JJCFRYNCJDLXIK-UHFFFAOYSA-N,CN1CCC(=C2c3ccccc3C=Cc3c2cccc3)CC1,,-5.403499984
1252,C-1253,,RKMAZEUAOKHEOX-UHFFFAOYSA-N,Clc1cnc(c(c1)Cl)SCCCCCCCN1CCSC1.Cl,,-5.402648486
1253,C-1254,,JURKNVYFZMSNLP-UHFFFAOYSA-N,CN(CC/C=C/1\c2ccccc2C=Cc2c1cccc2)C,,-5.401335873
1254,C-1255,,NYUMGRCHKCJLBG-UHFFFAOYSA-N,CC[NH+](CCN1Cc2ccccc2Nc2c1cccc2)CC.[Cl-],,-5.400417619
1255,C-1256,,JHRWWRDRBPCWTF-OLQVQODUSA-N,ClC(C(SN1C(=O)[C@@H]2[C@H](C1=O)CC=CC2)(Cl)Cl)Cl,,-5.4000001
1256,C-1257,,WPTCSQBWLUUYDV-UHFFFAOYSA-N,c1ccc2c(c1)nc(cc2)c1ccc2c(n1)cccc2,,-5.4000001
1257,C-1258,,XOEUGELJHSUYGP-UHFFFAOYSA-N,CCCCCCCCOC(=O)c1ccc(cc1)N,,-5.4000001
1258,C-1259,,PYYFLHVYSVCZBS-UHFFFAOYSA-N,CCCCCCOc1ccc(cc1)NC(=O)OCC[NH+]1CCCCC1.[Cl-],,-5.396470211
1259,C-1260,,GDKGOXUWEBGZBY-WQTURIIHSA-N,OC[C@@H](CCC(=O)[C@H]([C@H]1C(=O)C[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC=C2[C@]1(C)CC[C@@H](C2)O)C)C,,-5.39605717
1260,C-1261,,PVVOWFXFXMECMS-UHFFFAOYSA-N,OS(=O)(=O)SCCNCCCCCCCCCCCc1ccccc1,,-5.392480732
1261,C-1262,,PJWPNDMDCLXCOM-UHFFFAOYSA-N,COc1ccc(cc1)C(=O)Nc1ccccc1CCC1CCCCN1C,,-5.391492382
1262,C-1263,,BPICBUSOMSTKRF-UHFFFAOYSA-N,Cc1cccc(c1NC1=NCCCS1)C,,-5.391452625
1263,C-1264,,KIBVWPFAMGQHER-UHFFFAOYSA-N,OC(=O)CCC(=O)Nc1cc(c2c1c(C)ccc(c2)C(C)C)C,,-5.388884865
1264,C-1265,,SNYIPZNSOUVGTP-UHFFFAOYSA-N,CCN1CCc2c(C1CCc1ccc(cc1)Cl)cc(c(c2)OC)OC,,-5.388857284
1265,C-1266,,OPNGZXISEXVYBU-BTJKTKAUSA-N,OC(=O)/C=C\C(=O)O.COc1ccc2c(c1)C(Cc1c(S2)cccc1)N1CCN(CC1)C,,-5.387653409
1266,C-1267,,TUZIOXPOHMWNKY-UHFFFAOYSA-N,CCCC1(CCN(C1)CCc1ccc(cc1)OC(=O)C)c1cccc(c1)OC(=O)C,,-5.384394775
1267,C-1268,,NHVQLOCTXSMKIX-UHFFFAOYSA-N,CCCC(=O)C1=C(O)C(=C(C(C1=O)(C)C)O)Cc1c(O)c(C)c(c(c1O)C(=O)CCC)O,,-5.383115606
1268,C-1269,,AZLQWGYNKLHVJM-UHFFFAOYSA-N,Brc1cnc(c(c1)Br)OCCCCCCN1CSCC1.Cl,,-5.382340555
1269,C-1270,,ZTISJNYJBMXWHV-AQFVONAPSA-N,O=C1CC2C(C1(CC2)CS(=O)(=O)O)(C)C.Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCCOc1ccccc1,,-5.380369386
1270,C-1271,,RUDUXQPKMFPBKF-UHFFFAOYSA-N,ClCCN(c1cc(ccc1C)C(=O)N1CCCCC1)CCCl,,-5.380327633
1271,C-1272,,BXNANOICGRISHX-UHFFFAOYSA-N,CCOP(=S)(Oc1ccc2c(c1)oc(=O)c(c2C)Cl)OCC,,-5.3800001
1272,C-1273,,SJNIEBAPMPLYAB-UHFFFAOYSA-N,CCOP(=S)(Oc1ccc2c(c1)c(C)c(c(=O)o2)Cl)OCC,,-5.3800001
1273,C-1274,,ZUCOHTQQOAJHNH-UHFFFAOYSA-L,CC[N+]1(CCCCCC[N+]2(CC)CCCC2)CCCC1.[Br-].[Br-],,-5.378568786
1274,C-1275,,OMWQUXGVXQELIX-UHFFFAOYSA-N,S=C=Nc1ccc(cc1)N=C=S,,-5.375229546
1275,C-1276,,DREPSSCSPHCHTF-UHFFFAOYSA-N,CNC(CC12CC3CC(C2c2ccccc2)CC(C1)C3)C.Cl,,-5.374703537
1276,C-1277,,PVNIQBQSYATKKL-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC,,-5.373538065
1277,C-1278,,IZKCXJLBEGEZTQ-UHFFFAOYSA-N,COc1ccc(cc1)CN1CCc2c(C1)cccc2NC(=O)c1ccc(c(c1)OC)OC,,-5.371188361
1278,C-1279,,PDMMFKSKQVNJMI-RCJFSGHNSA-N,CCC(=O)O[C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,,-5.3699999
1279,C-1280,,XILVEPYQJIOVNB-UHFFFAOYSA-N,OCCOCCOC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,,-5.363306362
1280,C-1281,,AHPNNQWLCKYVLJ-UHFFFAOYSA-N,CCN(CC(=O)N1C(C)(C)CC(CC1(C)C)c1ccccc1)CC,,-5.360829983
1281,C-1282,,ZSFUDSWIVAQKEN-UHFFFAOYSA-N,CCn1c2cc(Cl)ccc2[nH]c(=O)c2c1nccc2,,-5.3600001
1282,C-1283,,TYFLIJAGRULBIS-UHFFFAOYSA-N,CCN(CCOC(=O)C1c2ccccc2c2c1cccc2)CC.Cl,,-5.35993218
1283,C-1284,,AJADKUBPAXMBLU-AQFVONAPSA-N,Cc1ccc(cc1)CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2.Cl,,-5.354356219
1284,C-1285,,KTUXEHNBBHDTPH-UHFFFAOYSA-N,COc1ccc2c(c1)c(cc[nH+]2)C(Cc1[nH+]ccc2c1cccc2)O.[Cl-].[Cl-],,-5.352778432
1285,C-1286,,ZILPIBYANAFGMS-UHFFFAOYSA-N,CCC(N(C(CC)C)CC(c1cccn1Cc1ccccc1Cl)O)C,,-5.350858699
1286,C-1287,,RQZAXGRLVPAYTJ-MPKFUAGISA-N,O=C1CC[C@]2(C(=C1)C(=C[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@]2(OC(=O)C)C(=O)C)C)C)C,,-5.3499999
1287,C-1288,,MAIFJEXJCJPOCM-UHFFFAOYSA-N,CCCC[NH+](CCC1(c2ccccc2)C(=O)Oc2c1cccc2)CCCC.[Cl-],,-5.34652048
1288,C-1289,,YVBOFDGPWVOQBW-UHFFFAOYSA-N,O=C(c1ccccc1)NC(c1ccccc1)CCN1CCCCC1.Cl,,-5.345470544
1289,C-1290,,JWKFZZGSPJAEOR-JQRUBDMOSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)C/C=C/c1ccccc1.Br,,-5.345018877
1290,C-1291,,CIXDQQGMRYRUQA-JXMROGBWSA-N,CN(c1ccc(cc1)/C=C/c1ccnc2c1cccc2)C,,-5.344910189
1291,C-1292,,BMRIMRMSWCLJIU-YGICXTQQSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCc1ccc(cc1)[N+](=O)[O-].Cl,,-5.344612029
1292,C-1293,,XDIZFCKCCMUFFG-UHFFFAOYSA-N,CCCC(=O)C1=C(O)C(=C(C(C1=O)(C)C)O)Cc1c(OC)cc(c(c1O)C(=O)CCC)O,,-5.341039799
